UID,Discipline,Title,Keywords,Language,RVK,Length_RVK
236513,Photonik,"Transfer eines etablierten Die-Bond-Prozesses vom Flip-Clip-Bondautomaten ""FC 150"" auf den Die-Bond-""Fineplacer Sigma"" zur Integration eines Lasermoduls in ein Sensorsystem",Laser|Sensorsystem|Hochschulschrift|Laser|Sensorsystem,de,ZN 6280,4
4946,Allgemeiner Maschinenbau,"Technologischer Variantenvergleich, Technologie und Ausweis von Rationalisierungsmitteln für die komplette Fertigung des 0,5 m³ Tieflöffels",Rationalisierung|Technologie|Hochschulschrift|Rationalisierung|Technologie,de,ZL 3000,4
4942,Allgemeiner Maschinenbau,Erarbeitung eines technologischen Projektes zur Produktion der Schleifringkörper SRK 36 mm,Projektplanung|Ablaufplanung|Hochschulschrift|Projektplanung|Ablaufplanung,de,ZL 3000,4
4947,Technologie der metallverarbeitenden Industrie,Konstruktive Veränderung der Zustell- und Vorschubmechanik an der Sondermaschine zum Zentrieren optischer Kittgruppen,Konstruktion|Steuerungstechnik|Hochschulschrift|Konstruktion|Steuerungstechnik,de,ZS 3300,4
4945,Technologie der metallverarbeitenden Industrie,Technologisches Projekt für den Bau einer Werkstatt zur Herstellung von Rationalisierungsmitteln im Spezialbau Friedersdorf,Projektplanung|Rationalisierung|Werkstatt|Hochschulschrift|Projektplanung|Rationalisierung|Werkstatt,de,ZS 3300,4
236514,Telematik,Erstellung und Abgleich eines Akustik-Profils als Gegenmaßnahme für Relay Station Attacken auf Zugangssysteme im Fahrzeug,Akustik|Hochschulschrift|Akustik,de,ST 230,3
50107,Telematik,Entwicklung und Implementation einer Software zur Simulation und Demonstration der RFID-Technologie unter Berücksichtigung von logistischen Anforderungen,Softwareentwicklung|RFID|Graphische Benutzeroberfläche|Logistik|Hochschulschrift|Softwareentwicklung|RFID|Graphische Benutzeroberfläche|Logistik,de,ST 230,3
4954,Technologie der metallverarbeitenden Industrie,Erarbeitung von Reparaturtechnologien für schlagend arbeitende Druckluftwerkzeuge einschließlich der Kostenkalkulation mit dem Ziel der Einführung einheitlicher Reparaturtechnologien in den Vertragswerkstätten,Reparatur|Druckluftwerkzeug|Hochschulschrift|Reparatur|Druckluftwerkzeug,de,ZS 3300,4
4949,Technologie der metallverarbeitenden Industrie,Effektive Vorbereitung und Normung der Reparaturprozesse sowie der Rationalisierungsmittelfertigung mit seinen einzelnen Bestandteilen unter den Bedingungen der Zentralen Reparaturwerkstatt mit der Maßgabe des Einsatzes der MRT,Reparatur|Planung|Rationalisierung|Hochschulschrift|Reparatur|Planung|Rationalisierung,de,ZS 3300,4
4956,Technologie der metallverarbeitenden Industrie,"Technolgischer Variantenvergleich, Montage-Technologie und Entwurf einer Montagevorrichtung für die Montage der Pritschen-Eb. des NKW L 60",Montage|Technologie|Montagesystem|Hochschulschrift|Montage|Technologie|Montagesystem,de,ZS 3300,4
4959,Technologie der metallverarbeitenden Industrie,Analyse von Methoden zur Bestimmung wirtschaftlicher Losgrößen in der Teilebearbeitung im VEB Feinmechanische Werke Halle / BT Lasertechnik,Losgröße|Teilefertigung|Feinmechanik|Hochschulschrift|Losgröße|Teilefertigung|Feinmechanik,de,ZS 3300,4
46856,Betriebswirtschaft,Innovative touristische Zusatzleistungen im Flughafenumfeld - dargestellt am Beispiel kombinierter Hotel- und Parkplatzangebote an ausgewählten europäischen Flughäfen,Hochschulschrift,de,QP 120,3
4957,Allgemeiner Maschinenbau,Entwicklung eines Massenzuführungssystems für die Presse HPW 509 zur Qualitätssteigerung der Trennschleifkörper,Zuführeinrichtung|Qualitätssteigerung|Hochschulschrift|Zuführeinrichtung|Qualitätssteigerung,de,ZL 3000,4
4966,Technologie der metallverarbeitenden Industrie,CAD-Lösung für Rollenkonstruktion mit Wälzlagerung und Kupplung,Computerunterstütztes Verfahren|Konstruktion|Hochschulschrift|Computerunterstütztes Verfahren|Konstruktion,de,ZS 3300,4
46857,Betriebswirtschaft,"Eventmarketing und Durchführung eines ""Open Air Festivals"" als Mittel der Kundenbindung an ein Unternehmen",Hochschulschrift,de,QP 120,3
4969,Technologie der metallverarbeitenden Industrie,"Konstruktion von Vorrichtungen zum Bohren, Stoßen und Fräsen für die Fertigung des Tellerrades im Abstechrotor 1 und 2",Bohrwerkzeug|Fräsen|Konstruktion|Fertigungstechnik|Hochschulschrift|Bohrwerkzeug|Fräsen|Konstruktion|Fertigungstechnik,de,ZS 3300,4
236520,Logistik,Koexistenz von Enterprise Resource Planning Systemen im Bereich Beschaffung am Beispiel home24 AG,Planungssystem|Beschaffung|Hochschulschrift|Planungssystem|Beschaffung,de,QP 500,3
4974,Technologie der metallverarbeitenden Industrie,Erarbeitung von Typentechnologien zur Fertigung kurzer Rotationsteile,Fertigungstechnik|Ablaufplanung|Hochschulschrift|Fertigungstechnik|Ablaufplanung,de,ZS 3300,4
142987,Telematik,Konzeption und Entwicklung eines cloudbasierten Frameworks zur Ausführung einer Liste von Mediamanipulationsaufgaben,Programmiersprache|Skalierung|Priorität (Informatik)|Verteilung|Hochschulschrift|Programmiersprache|Skalierung|Priorität 〈Informatik〉|Verteilung,de,ST 230,3
236522,Logistik,Erstellung eines Anforderungskatalogs und eines Implementierungskonzepts für eine Industrie 4.0 fähige Projektplanung und -steuerung für kleine mittelständige Unternehmen im Sondermaschinenbau am Beispiel der Mikron Berlin GmbH,Industrie 4.0|Projektplanung|Hochschulschrift|Industrie 4.0 ca. Ende 20. Jahrhundert|Projektplanung,de,QP 500,3
4980,Allgemeiner Maschinenbau,"Entwicklung eines Verfahrens zum Überprüfen der Geometrie und Einfahrgenauigkeit an Werkzeugmaschinen, die prismatische Werkstücke fertigen",Werkzeugmaschine|Überprüfung|Hochschulschrift|Werkzeugmaschine|Überprüfung,de,ZL 3000,4
29375,Betriebswirtschaft,Einfluss der Kulturen auf die Erstellung des handelsrechtlichen Jahresabschlusses unter Darstellung der Grundlagen zur Erstellung des Jahresabschlusses in der VR China,Handelsrecht|Jahresabschluss|China|Hochschulschrift|Handelsrecht|Jahresabschluss|China,de,QP 120,3
46858,Betriebswirtschaft,Erarbeitung von Marketingstrategien und strategischen Optionen der Marktbearbeitung : am Beispiel des Unternehmens ICESTORM Entertainment GmbH,Hochschulschrift,de,QP 120,3
124271,Telematik,Entwicklung einer Intranet-Applikation zur Kontrolle der Belegung von Betten und Zimmern in Krankenhäusern,Plug in|Controlling|Software|Hochschulschrift|Plug in|Controlling|Software,de,ST 230,3
236523,Verkehrssystemtechnik,Analyse des Zusammenhangs betrieblicher Kennziffern und Qualitätsmerkmale des ÖPNV-Angebots,Qualitätsmanagement|Öffentlicher Personennahverkehr|Hochschulschrift|Qualitätsmanagement|Öffentlicher Personennahverkehr,de,ZO 4600,4
142988,Maschinenbau,"Entwicklung eines mobilen, robusten, mehrkanaligen Mobilgeräteladesystems auf Basis regenerativer Energie zum Einsatz in Togo sowie Auslegung eines Nutzenkonzeptes",Entwicklungshilfe|CAD|Hochschulschrift|Entwicklungshilfe|CAD,de,ZL 3000,4
50111,Wirtschaftsinformatik,Entwicklung eines Prototyps für die Optimierung von Linien in der Linienschifffahrt,Optimierung|Linienschifffahrt|Hochschulschrift|Optimierung|Linienschifffahrt,de,QH 500,3
86218,Maschinenbau,Konstruktion eines Schraubwerkzeuges zur Montage von Schraubverbindungen im Triebwerksbau,Flugtriebwerk|Schraubwerkzeug|Konzipieren (Technik)|Hochschulschrift|Flugtriebwerk|Schraubwerkzeug|Konzipieren 〈Technik〉,de,ZL 3000,4
40684,Logistik,Integriertes Lagermanagement : Lösungsalternativen für die Integration zusätzlicher Logistikleistungen in bestehende Lagerinfrastrukturen,Logistikunternehmen|Lagerplanung|Supply Chain Management|Hochschulschrift|Logistikunternehmen|Lagerplanung|Supply Chain Management,de,QP 500,3
234023,Betriebswirtschaft,Das Mitarbeitergespräch - Ein Instrument der Personalführung : Chancen und Risiken der Einführung von Mitarbeitergesprächen am Beispiel der LCC Telecom GmbH,Mitarbeitergespräch|Führung|Arbeitsmotivation|Hochschulschrift|Mitarbeitergespräch|Führung|Arbeitsmotivation,de,QP 120,3
59127,Wirtschaft / Recht,Chancen und Risiken von Strukturänderungen eines Großunternehmens am Beispiel aktueller Maßnahmen der Allianz Versicherung zur Neuordnung in Deutschland,Hochschulschrift,de,PN 216,3
234030,Betriebswirtschaft,Bargeldtransfer-Dienste und deren Einfluss auf die Wirtschaftskriminalität,Wirtschaftskriminalität|Geldwäsche|Betrug|Überweisung|Hochschulschrift|Wirtschaftskriminalität|Geldwäsche|Betrug|Überweisung,de,QP 120,3
243988,Logistik,Einsatzmöglichkeiten von Künstlicher Intelligenz (KI) in der Logistik,Künstliche Intelligenz|Industrie 4.0|Hochschulschrift|Künstliche Intelligenz|Industrie 4.0 ca. Ende 20. Jahrhundert,de,QP 500,3
234032,Betriebswirtschaft,Fachkräftemangel in Deutschland unter dem Aspekt der Auswanderung am Beispiel der Deutsch-Türken,Personalbeschaffung|Fachkraft|Bevölkerungsentwicklung|Migration|Hochschulschrift|Personalbeschaffung|Fachkraft|Bevölkerungsentwicklung|Migration,de,QP 120,3
46866,Wirtschaftsinformatik,Umsetzung eines Process Performance Managements innerhalb eines IT-Dienstleisters unter Berücksichtigung der automatisierten Messung am Beispiel eines Angebotsprozesses,Hochschulschrift,de,QH 500,3
122982,Wirtschaftsingenieurwesen,Einführung eines softwareunterstützten Pulkterminrasters zur standardisierten Pulk- und Anlieferungsphase im BMW Motorradwerk Berlin,Terminplanung|Hochschulschrift|Terminplanung,de,QP 500,3
243990,Technisches Management / Logistik,Entwicklung von Optimierungskonzepten der Logistikprozesse im CRT-Bereich hinsichtlich der Produktqualität,Optimierung|Qualitätssicherung|Fertigungslogistik|Hochschulschrift|Optimierung|Qualitätssicherung|Fertigungslogistik,de,QP 500,3
48206,Wirtschaft / Recht,"Evaluierung der Umsetzung eines neuen Berufsbildes ""Automobilkaufmann / Automobilkauffrau"" innerhalb der DaimlerChrysler Vertriebsorganisation Deutschland und Ausblick auf mögliche Handlungsfelder",Hochschulschrift,de,PN 216,3
244020,Betriebswirtschaft,Influencer-Marketing! Neue Wege der Kommunikationspolitik : Influencer Kampagnen! Welche Faktoren kennzeichnen professionelle und erfolgreiche Influencer Kampagnen?,Influencer|Medienpolitik|Marketing|Hochschulschrift|Influencer|Medienpolitik|Marketing,de,QP 120,3
124296,Biosystemtechnik / Bioinformatik,Entwicklung und Implementierung eines mathematischen Modells zur Analyse von Hochdurchsatz-Sequenzierungsdaten,Next-Generation-Sequencing|Statistisches Modell|Hochschulschrift|Next-Generation-Sequencing|Statistisches Modell,de,WF 9720,4
148284,Betriebswirtschaft,Betriebliches Eingliederungsmanagement im Zusammenhang mit krankheitsbedingten Kündigungen,Arbeitsunfähigkeit|Lohnfortzahlung|Hochschulschrift|Arbeitsunfähigkeit|Lohnfortzahlung,de,QP 120,3
48211,Wirtschaft / Recht,Die Haftung der Wirtschaftsprüfers gegenüber Dritten bei gesetzlichen und freiwilligen Prüfungen,Hochschulschrift,de,PN 216,3
27032,Betriebswirtschaft,Das Zusammentreffen von Unternehmenskultur und Landeskultur: ein Konfliktpotential : eine maltesisch orientierte Studie,Unternehmenskultur|Landeskultur|Studie|Hochschulschrift|Unternehmenskultur|Landeskultur|Studie,de,QP 120,3
244023,Betriebswirtschaft,Analyse eines Arbeitszeitmodells in der kaufmännischen Administration im Dienstleistungsgewerbe,Arbeitszeit|Arbeitszeitgestaltung|Betriebsvereinbarung|Hochschulschrift|Arbeitszeit|Arbeitszeitgestaltung|Betriebsvereinbarung,de,QP 120,3
52827,Betriebswirtschaft,Vergleich der Rechnungslegung in Deutschland und Tschechien,Rechnungslegung|Vergleich|Deutschland|Tschechien|Hochschulschrift|Rechnungslegung|Deutschland|Tschechien|Vergleich,de,QP 120,3
244024,Business Management,Die Bedeutung des Empfehlungsmarketings : Fallstudie: medizinische Dienstleistungen,Mund-zu-Mund-Werbung|Gesundheitsverhalten|Hochschulschrift|Mund-zu-Mund-Werbung|Gesundheitsverhalten,de,QP 120,3
143022,Betriebswirtschaft,Internes Benchmarking im Facility Management - Reinigungskosten im Vergleich,Effizienz|Verwaltung|Kostenvergleich|Hochschulschrift|Effizienz|Verwaltung|Kostenvergleich,de,QP 120,3
244030,Wirtschaftsinformatik,Weiterentwicklung des softwaregestützten Prozesses zur Produktqualifikation von Flash-Speicherlösungen,Halbleiterspeicher|Qualität|Produktpolitik|Implementierung (Informatik)|Hochschulschrift|Halbleiterspeicher|Qualität|Produktpolitik|Implementierung 〈Informatik〉,de,QH 500,3
40687,Wirtschaftsingenieurwesen,"Erarbeitung eines Betreibermodells ""Breitband-Internet-Services für Hotels"" als neues Produkt der easynet GmbH auf der Basis der Technologien LRE und WLAN",Telekommunikationswirtschaft|Hotelgewerbe|Marktanalyse|Drahtloses lokales Netz|Hochschulschrift|Telekommunikationswirtschaft|Hotelgewerbe|Marktanalyse|Drahtloses lokales Netz,de,QP 500,3
46876,Betriebswirtschaft,Kundenbindung in Handel und Dienstleistung : dargestellt an einem ausgewählten Unternehmen,Hochschulschrift,de,QP 120,3
180436,Betriebswirtschaft,Einführung eines ERP-Systems von Microsoft Dynamics nei der Robin Look GmbH : Darstellung der Projektschwierigkeiten und Lösungsansätze,EDV|Microsoft|Personalpolitik|Technik|Hochschulschrift|EDV|Microsoft|Personalpolitik|Technik,de,QP 120,3
180437,Business Management,Die Veränderungen in die Biokraftstoff- und Mineralölindustrie durch die Einführung der Klimaschutzquote und den damit einhergehenden Auswirkungen auf die Steuerung der Zielerreichung von Biokraftstoffunternehmen,Klimaschutz|Energie|Treibhausgas|Richtlinie|Hochschulschrift|Klimaschutz|Energie|Treibhausgas|Richtlinie,de,QP 120,3
40688,Wirtschaftsingenieurwesen,Modellentwurf zur Vereinheitlichung der Schnittstellen und Abläufe im Rahmen der Alarmverfolgung als Bestandteil zur Entwicklung einer übergeordneten Sicherheitszentrale der BMW Group,Kraftfahrzeugindustrie|Objektschutz|Alarmanlage|Sicherheitsplanung|Sicherungstechnik|Hochschulschrift|Kraftfahrzeugindustrie|Objektschutz|Alarmanlage|Sicherheitsplanung|Sicherungstechnik,de,QP 500,3
244033,Betriebswirtschaft,Kreditwirtschaftliche Immobilienbewertung – Vergleich ermittelter Marktwert/Beleihungswert von Ein-/Zweifamilienhäusern im Sachwertverfahren mit dem tatsächlichen Kaufpreis im Landkreis Oder-Spree und Frankfurt (Oder),Immobilienbewertung|Wohnungsmarkt|Immobilienwirtschaft|Landkreis Oder-Spree|Hochschulschrift|Immobilienbewertung|Landkreis Oder-Spree|Wohnungsmarkt|Immobilienwirtschaft,de,QP 120,3
48573,Betriebswirtschaft,Bedeutung und Entwicklung von Softskills im Bereich Kommunikation anhand von Internetangeboten sowie speziell der Co.Train GmbH,Dienstleistungssektor|Marketing|Sozialkompetenz|Kommunikationstraining|Hochschulschrift|Dienstleistungssektor|Marketing|Sozialkompetenz|Kommunikationstraining,de,QP 120,3
86198,Physikalische Technik,"Konzipierung, Aufbau und Test einer Reaktionskammer zur Abscheidung von Kohlenstofffunktionsschichten",Graphen|CVD-Verfahren|Raman-Spektroskopie|Messplatz|Hochschulschrift|Graphen|CVD-Verfahren|Raman-Spektroskopie|Messplatz,de,ZL 3000,4
5032,Technologie der metallverarbeitenden Industrie,Einsatzuntersuchung einer CNC-Tafelschere,Arbeitsplatzgestaltung|Optimierung|Hochschulschrift|Arbeitsplatzgestaltung|Optimierung,de,ZS 3300,4
5036,Technologie,Vorbereitung Ersatzinvestition Drehscheibe,Ersatzinvestition|Drehscheibe|Hochschulschrift|Ersatzinvestition|Drehscheibe,de,ZL 3000,4
5034,Technologie,Erarbeitung einer Rationalisierungslösung für den Kaltkreissägearbeitsplatz Abt. 1111 des Betriebes,Arbeitsplatzgestaltung|Rationalisierung|Hochschulschrift|Arbeitsplatzgestaltung|Rationalisierung,de,ZL 3000,4
252341,Europäisches Management,"Businessplan, zur Etablierung als Braut Hair & Make-up Artist",Geschäftsplan|Selbstständigkeit|Hochschulschrift|Geschäftsplan|Selbstständigkeit,de,QP 120,3
236539,Maschinenbau,Bestimmung der verschiedenen Einflussparameter beim Laserstrahlhartlöten zum Fügen von feuerverzinkten Blechen für die Anwendung in der Automobilindustrie,Laserstrahllöten|Kraftfahrzeugindustrie|Hochschulschrift|Laserstrahllöten|Kraftfahrzeugindustrie,de,ZL 3000,4
252342,Luftfahrttechnik / Luftfahrtlogistik,Erstellung eines Sicherheitskonzepts für das Zentrum zur Entwicklung emissionsarmer Flugantriebe (ZE²FA),Betriebssicherheit|Konzeption|Hochschulschrift|Betriebssicherheit|Konzeption,de,ZO 7202,4
5035,Technologie,Ausarbeitung der Fertigungstechnologie für das Drehgelenk nach Zeichnung 04.25440.2 der neuen Motorgraderreihe M 125,Fertigung|Technologie|Hochschulschrift|Fertigung|Technologie,de,ZL 3000,4
5028,Technologie der metallverarbeitenden Industrie,Einrichten eines mittels IR verknüpften Fertigungsnestes zur Herstellung von Federspindeln unter Verwendung von NC- oder CNC-gesteuerten Werkzeugmaschinen,Werkzeugmaschine|Fertigung|Hochschulschrift|Werkzeugmaschine|Fertigung,de,ZS 3300,4
142995,Biosystemtechnik / Bioinformatik,Einfluss der medikamentösen Behandlung auf die SOCS2-Genexpression bei Patienten mit Wachstumshormonstörungen,Diagnose|Marker|Sequenzanalyse (Chemie)|Hochschulschrift|Diagnose|Marker|Sequenzanalyse 〈Chemie〉,de,WF 9720,4
236541,Physikalische Technik,Entwicklung eines Programms zur Analyse von Gammaspektren zur Verwendung im Strahlenschutz bei DESY,Gammaspektrum|Strahlenschutz|Hochschulschrift|Gammaspektrum|Strahlenschutz,de,ZL 3000,4
142996,Physikalische Technik,Prozessuntersuchung zur Bearbeitung von Dünnglas mit kurzbrennweitigen Trepanieroptiken in ein- und zweistrahliger Ausführung,Laserstrahlung|Prozessanalyse|Optimierung|Hochschulschrift|Laserstrahlung|Prozessanalyse|Optimierung,de,ZL 3000,4
33300,Wirtschaftsingenieurwesen,Feasibility-Studie zur sukzessiven Umsetzung der mittel- und langfristigen Unternehmensziele der Villeroy & Boch AG,Unternehmensziel|Feasibility-Studie|Hochschulschrift|Unternehmensziel|Feasibility-Studie,de,QP 500,3
236542,Luftfahrttechnik / Luftfahrtlogistik,Redesign des unbemannten Luftfahrtsystems ATISS,Flugkörper|Design|Hochschulschrift|Flugkörper|Design,de,ZO 7202,4
236543,Photonik,Verstärkung eines Pikosekundenlasersystems mit Hilfe eines Halbleiterverstärkers,Pikosekundenspektroskopie|Halbleiterverstärker|Hochschulschrift|Pikosekundenspektroskopie|Halbleiterverstärker,de,ZN 6280,4
41025,Wirtschaft / Recht,Gestaltung einer Lieferantenbeziehung mit Hilfe von Anreizen auf Grundlage einer external Balanced Scorecard für die After Sales Division der DaimlerCrysler AG,Hochschulschrift,de,PN 216,3
